cycle,name,loc_x,loc_y,heading,speed,drive_ov
0,normalcar95,1800,1100,90,0.0,False
5,normalcar95,1800.0,1140.4604268457456,90,8.092085369149094,True
10,normalcar95,1800.0,1182.1607928160067,90,8.34007319405221,True
15,normalcar95,1844.1777223244906,1182.1607928160067,0,8.835544464898117,True
20,normalcar95,1894.9479413101094,1182.1607928160067,0,10.154043797123753,True
25,normalcar95,1831.7076628432892,1182.1607928160067,180,12.648055693364036,True
30,normalcar95,1831.7076628432892,1126.698993221142,270,11.092359918972942,True
35,normalcar95,1831.7076628432892,1085.2494134059598,270,8.289915963036467,True
40,normalcar95,1831.7076628432892,1044.9328270060075,270,8.063317279990445,True
45,normalcar95,1831.7076628432892,1002.898582460863,270,8.40684890902889,True
50,normalcar95,1831.7076628432892,938.3077054640132,270,12.91817539936996,True
55,normalcar95,1831.7076628432892,874.1046981191589,270,12.84060146897087,True
60,normalcar95,1831.7076628432892,832.3421101088029,270,8.352517602071199,True
65,normalcar95,1831.7076628432892,773.6487301056743,270,11.738676000625723,True
70,normalcar95,1831.7076628432892,721.1747145806432,270,10.494803105006207,True
75,normalcar95,1831.7076628432892,658.6419846904038,270,12.506545978047887,True
80,normalcar95,1831.7076628432892,593.6509836701939,270,12.998200204041986,True
85,normalcar95,1831.7076628432892,661.9028205389333,90,13.650367373747882,True
90,normalcar95,1831.7076628432892,705.244657577504,90,8.66836740771413,True
95,normalcar95,1831.7076628432892,761.9913670749224,90,11.349341899483699,True
100,normalcar95,1831.7076628432892,824.5955727464467,90,12.52084113430486,True
105,normalcar95,1831.7076628432892,865.8610555844164,90,8.253096567593934,True
110,normalcar95,1831.7076628432892,916.7775071732055,90,10.183290317757848,True
115,normalcar95,1831.7076628432892,956.9407810814937,90,8.032654781657623,True
120,normalcar95,1831.7076628432892,1006.3348211967278,90,9.87880802304682,True
125,normalcar95,1831.7076628432892,1057.2775097165836,90,10.188537703971159,True
130,normalcar95,1831.7076628432892,990.9501871602047,270,13.265464511275795,True
135,normalcar95,1831.7076628432892,947.0104707688698,270,8.787943278266962,True
140,normalcar95,1893.6414316122539,947.0104707688698,0,12.386753753792924,True
145,normalcar95,1952.948308839108,947.0104707688698,0,11.861375445370815,True
150,normalcar95,2004.6465353244564,947.0104707688698,0,10.339645297069666,True
155,normalcar95,2060.2634674935434,947.0104707688698,0,11.123386433817402,True
160,normalcar95,2102.0313316584393,947.0104707688698,0,8.353572832979127,True
165,normalcar95,2142.2922883294127,947.0104707688698,0,8.052191334194655,True
170,normalcar95,2201.4254444128287,947.0104707688698,0,11.826631216683202,True
175,normalcar95,2257.8380785428717,947.0104707688698,0,11.282526826008565,True
180,normalcar95,2257.8380785428717,1015.1123018390538,90,13.620366214036778,True
185,normalcar95,2257.8380785428717,1057.3427593479714,90,8.44609150178351,True
190,normalcar95,2257.8380785428717,1004.7092410523994,270,10.5267036591144,True
195,normalcar95,2316.9972335853786,1004.7092410523994,0,11.83183100850139,True
200,normalcar95,2357.8603027079193,1004.7092410523994,0,8.172613824508131,True
