cycle,name,loc_x,loc_y,heading,speed,drive_ov
0,normalcar83,2000,1200,180,0.0,False
5,normalcar83,1952.4194470406655,1200.0,180,9.51611059186691,True
10,normalcar83,1882.551442809719,1200.0,180,13.9736008461893,True
15,normalcar83,1842.0544363897257,1200.0,180,8.099401283998686,True
20,normalcar83,1776.6355759199425,1200.0,180,13.083772093956625,True
25,normalcar83,1725.6789017528758,1200.0,180,10.191334833413341,True
30,normalcar83,1663.022327044933,1200.0,180,12.531314941588548,True
35,normalcar83,1620.5517664657461,1200.0,180,8.494112115837371,True
40,normalcar83,1580.4233215970469,1200.0,180,8.02568897373984,True
45,normalcar83,1538.2747674840552,1200.0,180,8.429710822598308,True
50,normalcar83,1496.1084049724498,1200.0,180,8.433272502321081,True
55,normalcar83,1442.847334763622,1200.0,180,10.65221404176554,True
60,normalcar83,1387.256346475428,1200.0,180,11.11819765763882,True
65,normalcar83,1330.110515568336,1200.0,180,11.429166181418404,True
70,normalcar83,1263.8174423214905,1200.0,180,13.258614649369125,True
75,normalcar83,1216.8869324870518,1200.0,180,9.386101966887729,True
80,normalcar83,1278.3153269044685,1200.0,0,12.285678883483353,True
85,normalcar83,1325.6296238874095,1200.0,0,9.462859396588199,True
90,normalcar83,1368.4833998289082,1200.0,0,8.570755188299763,True
95,normalcar83,1436.795157008546,1200.0,0,13.662351435927565,True
100,normalcar83,1503.4849384028917,1200.0,0,13.337956278869132,True
105,normalcar83,1566.4834512975854,1200.0,0,12.599702578938762,True
110,normalcar83,1613.557284128116,1200.0,0,9.414766566106119,True
115,normalcar83,1675.8868429509914,1200.0,0,12.465911764575097,True
120,normalcar83,1724.1190741743264,1200.0,0,9.646446244667018,True
125,normalcar83,1787.9679236321128,1200.0,0,12.769769891557289,True
130,normalcar83,1835.4560914734986,1200.0,0,9.497633568277159,True
135,normalcar83,1876.6535400462826,1200.0,0,8.2394897145568,True
140,normalcar83,1944.7054270180545,1200.0,0,13.61037739435437,True
145,normalcar83,1944.7054270180545,1261.1799321966453,90,12.235986439329048,True
150,normalcar83,1944.7054270180545,1304.865401760231,90,8.737093912717155,True
155,normalcar83,1944.7054270180545,1355.0112306084493,90,10.029165769643665,True
160,normalcar83,1944.7054270180545,1397.5194850899352,90,8.501650896297159,True
165,normalcar83,1944.7054270180545,1448.640339782253,90,10.224170938463574,True
170,normalcar83,1944.7054270180545,1508.8608071011593,90,12.044093463781252,True
175,normalcar83,1944.7054270180545,1574.2505388837703,90,13.077946356522215,True
180,normalcar83,1944.7054270180545,1600,90,13.227955922886936,True
185,normalcar83,1944.7054270180545,1600,90,9.49086482582543,True
