cycle,name,loc_x,loc_y,heading,speed,drive_ov
0,normalcar78,2800,1400,0,0.0,False
5,normalcar78,2856.907350053592,1400.0,0,11.38147001071839,True
10,normalcar78,2856.907350053592,1351.2684499469044,270,9.7463100106191,True
15,normalcar78,2856.907350053592,1302.3435937470056,270,9.78497123997975,True
20,normalcar78,2856.907350053592,1251.2116113294724,270,10.226396483506637,True
25,normalcar78,2856.907350053592,1185.8114846863907,270,13.080025328616337,True
30,normalcar78,2856.907350053592,1139.9317602028088,270,9.175944896716388,True
35,normalcar78,2856.907350053592,1076.3028599058064,270,12.725780059400504,True
40,normalcar78,2856.907350053592,1020.5677668230861,270,11.147018616544042,True
45,normalcar78,2856.907350053592,956.0482704936867,270,12.903899265879886,True
50,normalcar78,2856.907350053592,911.4102993961121,270,8.927594219514917,True
55,normalcar78,2856.907350053592,849.4738481665745,270,12.387290245907522,True
60,normalcar78,2856.907350053592,807.9045087479783,270,8.313867883719244,True
65,normalcar78,2856.907350053592,766.7314527734754,270,8.234611194900566,True
70,normalcar78,2856.907350053592,710.6588897994048,270,11.214512594814124,True
75,normalcar78,2856.907350053592,657.9768781710558,270,10.536402325669807,True
80,normalcar78,2856.907350053592,597.645564026998,270,12.06626282881155,True
85,normalcar78,2856.907350053592,530.1189384150291,270,13.505325122393787,True
90,normalcar78,2856.907350053592,488.74900892612715,270,8.27398589778039,True
95,normalcar78,2856.907350053592,423.1388141279236,270,13.122038959640713,True
100,normalcar78,2856.907350053592,366.51471599276044,270,11.324819627032626,True
105,normalcar78,2856.907350053592,424.0476849367468,90,11.506593788797268,True
110,normalcar78,2856.907350053592,491.8041551668617,90,13.55129404602297,True
115,normalcar78,2856.907350053592,541.5091027720196,90,9.940989521031588,True
120,normalcar78,2856.907350053592,606.4201915522149,90,12.982217756039063,True
125,normalcar78,2856.907350053592,663.0420633496129,90,11.324374359479622,True
130,normalcar78,2856.907350053592,709.1070908906843,90,9.213005508214259,True
135,normalcar78,2856.907350053592,769.2775111843538,90,12.034084058733905,True
140,normalcar78,2856.907350053592,830.758377937609,90,12.296173350651053,True
145,normalcar78,2856.907350053592,873.5980155743346,90,8.567927527345113,True
150,normalcar78,2856.907350053592,917.4519001383039,90,8.770776912793872,True
155,normalcar78,2914.668117930001,917.4519001383039,0,11.5521535752818,True
160,normalcar78,2978.936661165737,917.4519001383039,0,12.853708647147219,True
