cycle,name,loc_x,loc_y,heading,speed,drive_ov
0,normalcar59,1800,1000,180,0.0,False
5,normalcar59,1734.8896067117807,1000.0,180,13.022078657643855,True
10,normalcar59,1674.0150993566665,1000.0,180,12.174901471022835,True
15,normalcar59,1632.663082940359,1000.0,180,8.270403283261524,True
20,normalcar59,1566.7948291769478,1000.0,180,13.173650752682228,True
25,normalcar59,1525.7276174564681,1000.0,180,8.213442344095943,True
30,normalcar59,1460.8258489370169,1000.0,180,12.980353703890259,True
35,normalcar59,1396.9348634208404,1000.0,180,12.778197103235309,True
40,normalcar59,1336.2411151101692,1000.0,180,12.13874966213427,True
45,normalcar59,1266.9992016611468,1000.0,180,13.848382689804467,True
50,normalcar59,1308.9287251583405,1000.0,0,8.385904699438726,True
55,normalcar59,1352.0196306371506,1000.0,0,8.618181095762017,True
60,normalcar59,1398.6403328212882,1000.0,0,9.324140436827538,True
65,normalcar59,1398.6403328212882,1043.011557488389,90,8.602311497677785,True
70,normalcar59,1398.6403328212882,1111.0930842785965,90,13.616305358041508,True
75,normalcar59,1398.6403328212882,1171.678632502603,90,12.117109644801317,True
80,normalcar59,1398.6403328212882,1212.3287211229615,90,8.130017724071676,True
85,normalcar59,1398.6403328212882,1256.374459924571,90,8.809147760321894,True
90,normalcar59,1398.6403328212882,1315.6700257094433,90,11.859113156974459,True
95,normalcar59,1398.6403328212882,1378.3273485701204,90,12.531464572135448,True
100,normalcar59,1398.6403328212882,1427.5357959114522,90,9.841689468266331,True
105,normalcar59,1398.6403328212882,1490.1511178853164,90,12.523064394772831,True
110,normalcar59,1398.6403328212882,1532.9705315916142,90,8.563882741259555,True
115,normalcar59,1398.6403328212882,1600,90,13.495562982341696,True
120,normalcar59,1398.6403328212882,1600,90,9.533245693869532,True
125,normalcar59,1398.6403328212882,1600,90,11.579762113856978,True
130,normalcar59,1398.6403328212882,1600,90,9.557576874931032,True
135,normalcar59,1398.6403328212882,1600,90,9.494595269024284,True
140,normalcar59,1398.6403328212882,1600,90,13.86290714283544,True
145,normalcar59,1398.6403328212882,1600,90,9.421098307614017,True
150,normalcar59,1398.6403328212882,1600,90,11.649384244509358,True
155,normalcar59,1398.6403328212882,1600,90,9.71303129472738,True
160,normalcar59,1334.1204824825684,1600,180,12.90397006774395,True
165,normalcar59,1288.6435531608788,1600,180,9.095385864337922,True
170,normalcar59,1243.0252169653083,1600,180,9.123667239114086,True
175,normalcar59,1175.8669507369937,1600,180,13.431653245662924,True
180,normalcar59,1113.2473404213117,1600,180,12.523922063136371,True
185,normalcar59,1047.3866499477977,1600,180,13.1721380947028,True
190,normalcar59,995.9809738976828,1600,180,10.28113521002297,True
195,normalcar59,931.9638831553274,1600,180,12.80341814847108,True
200,normalcar59,886.9154257490777,1600,180,9.009691481249934,True
205,normalcar59,832.8102802183665,1600,180,10.821029106142227,True
210,normalcar59,777.2380093197229,1600,180,11.114454179728718,True
215,normalcar59,731.6681923328838,1600,180,9.11396339736783,True
220,normalcar59,681.9054080640549,1600,180,9.952556853765788,True
