cycle,name,loc_x,loc_y,heading,speed,drive_ov
0,normalcar71,2500,500,270,0.0,False
5,normalcar71,2500.0,433.2983260601986,270,13.340334787960288,True
10,normalcar71,2442.0351446947893,433.2983260601986,180,11.59297106104214,True
15,normalcar71,2387.6229742103524,433.2983260601986,180,10.88243409688735,True
20,normalcar71,2336.7348126533984,433.2983260601986,180,10.177632311390807,True
25,normalcar71,2270.799610037612,433.2983260601986,180,13.187040523157236,True
30,normalcar71,2209.9720081225532,433.2983260601986,180,12.165520383011781,True
35,normalcar71,2166.733473614984,433.2983260601986,180,8.647706901513835,True
40,normalcar71,2121.3427582839327,433.2983260601986,180,9.078143066210275,True
45,normalcar71,2076.1768918426524,433.2983260601986,180,9.033173288256053,True
50,normalcar71,2010.0119161669186,433.2983260601986,180,13.232995135146755,True
55,normalcar71,1956.5359975587187,433.2983260601986,180,10.695183721639996,True
60,normalcar71,1895.818014049679,433.2983260601986,180,12.143596701807942,True
65,normalcar71,1835.2264414008914,433.2983260601986,180,12.11831452975752,True
70,normalcar71,1776.6568885429879,433.2983260601986,180,11.713910571580708,True
75,normalcar71,1838.2832585860142,433.2983260601986,0,12.325274008605248,True
80,normalcar71,1879.7237360938843,433.2983260601986,0,8.288095501574027,True
85,normalcar71,1933.6393916507077,433.2983260601986,0,10.783131111364668,True
90,normalcar71,1978.0061204685983,433.2983260601986,0,8.8733457635781,True
95,normalcar71,1978.0061204685983,485.73159580987175,90,10.486653949934631,True
100,normalcar71,1978.0061204685983,555.5121298116208,90,13.956106800349811,True
105,normalcar71,1978.0061204685983,606.6170919552496,90,10.22099242872578,True
110,normalcar71,1978.0061204685983,648.6600040579528,90,8.408582420540636,True
115,normalcar71,1912.647751285757,648.6600040579528,180,13.071673836568252,True
120,normalcar71,1847.066478238948,648.6600040579528,180,13.1162546093618,True
125,normalcar71,1783.0439239020775,648.6600040579528,180,12.804510867374109,True
130,normalcar71,1732.046553101798,648.6600040579528,180,10.199474160055907,True
135,normalcar71,1668.2587318569865,648.6600040579528,180,12.757564248962307,True
140,normalcar71,1604.0912262010024,648.6600040579528,180,12.833501131196808,True
145,normalcar71,1547.921652212576,648.6600040579528,180,11.233914797685305,True
150,normalcar71,1500.1585975154055,648.6600040579528,180,9.552610939434107,True
155,normalcar71,1441.3868167783519,648.6600040579528,180,11.754356147410746,True
160,normalcar71,1387.9567533708523,648.6600040579528,180,10.686012681499916,True
165,normalcar71,1340.2858047308002,648.6600040579528,180,9.534189728010427,True
170,normalcar71,1289.1322969259083,648.6600040579528,180,10.230701560978392,True
175,normalcar71,1289.1322969259083,587.7492149549752,270,12.182157820595531,True
