cycle,name,loc_x,loc_y,heading,speed,drive_ov
0,normalcar75,2500,600,180,0.0,False
5,normalcar75,2454.5368432357764,600.0,180,9.092631352844744,True
10,normalcar75,2414.0391412985073,600.0,180,8.099540387453828,True
15,normalcar75,2414.0391412985073,559.3510589252717,270,8.129788214945675,True
20,normalcar75,2414.0391412985073,495.8018036023291,270,12.709851064588518,True
25,normalcar75,2414.0391412985073,549.671008498347,90,10.773840979203566,True
30,normalcar75,2414.0391412985073,606.5119858671603,90,11.368195473762682,True
35,normalcar75,2414.0391412985073,652.1597763741182,90,9.129558101391584,True
40,normalcar75,2414.0391412985073,693.6893090716032,90,8.305906539497009,True
45,normalcar75,2414.0391412985073,758.2635854954437,90,12.914855284768102,True
50,normalcar75,2414.0391412985073,816.9323132649486,90,11.733745553900972,True
55,normalcar75,2414.0391412985073,877.6634099574526,90,12.146219338500815,True
60,normalcar75,2353.3412767546006,877.6634099574526,180,12.139572908781314,True
65,normalcar75,2298.3400399922743,877.6634099574526,180,11.000247352465205,True
70,normalcar75,2232.3414254245336,877.6634099574526,180,13.19972291354817,True
75,normalcar75,2172.7969228628303,877.6634099574526,180,11.908900512340615,True
80,normalcar75,2130.2794427087138,877.6634099574526,180,8.503496030823362,True
85,normalcar75,2130.2794427087138,923.3407187588053,90,9.135461760270541,True
90,normalcar75,2061.4384867467493,923.3407187588053,180,13.768191192392912,True
95,normalcar75,2012.3103657867703,923.3407187588053,180,9.825624191995809,True
100,normalcar75,1950.677754409796,923.3407187588053,180,12.326522275394828,True
105,normalcar75,1889.045839767777,923.3407187588053,180,12.326382928403838,True
110,normalcar75,1932.0465048841554,923.3407187588053,0,8.600133023275703,True
115,normalcar75,1976.5582706212826,923.3407187588053,0,8.902353147425435,True
120,normalcar75,2018.4686052126249,923.3407187588053,0,8.382066918268468,True
125,normalcar75,2059.4276341349437,923.3407187588053,0,8.19180578446374,True
130,normalcar75,2059.4276341349437,987.1883731562807,90,12.769530879495065,True
135,normalcar75,2059.4276341349437,1042.7869544395544,90,11.119716256654728,True
140,normalcar75,2059.4276341349437,1083.172188912103,90,8.077046894509696,True
145,normalcar75,2059.4276341349437,1152.1292125416737,90,13.791404725914177,True
150,normalcar75,2059.4276341349437,1217.1244200239996,90,12.999041496465196,True
155,normalcar75,2059.4276341349437,1263.6085045900206,90,9.296816913204207,True
160,normalcar75,2059.4276341349437,1314.0624154454576,90,10.090782171087424,True
165,normalcar75,2059.4276341349437,1359.6078974220354,90,9.109096395315536,True
170,normalcar75,2059.4276341349437,1427.0589539010393,90,13.490211295800783,True
175,normalcar75,2059.4276341349437,1481.0628399596364,90,10.800777211719428,True
180,normalcar75,2059.4276341349437,1536.421279407758,90,11.071687889624299,True
185,normalcar75,2059.4276341349437,1593.7208925508512,90,11.45992262861864,True
190,normalcar75,2059.4276341349437,1600,90,8.495123935648056,True
195,normalcar75,2101.0508206634904,1600,0,8.324637305709333,True
200,normalcar75,2149.5893055137017,1600,0,9.707696970042244,True
205,normalcar75,2149.5893055137017,1600,90,8.301112699328996,True
210,normalcar75,2149.5893055137017,1600,90,11.463196308480253,True
215,normalcar75,2149.5893055137017,1600,90,13.538245031550263,True
220,normalcar75,2149.5893055137017,1600,90,8.642852290041164,True
225,normalcar75,2149.5893055137017,1600,90,9.951415863107682,True
230,normalcar75,2149.5893055137017,1600,90,12.310181325169696,True
235,normalcar75,2218.095204454808,1600,0,13.701179788221236,True
240,normalcar75,2281.12796759731,1600,0,12.6065526285004,True
245,normalcar75,2338.481128477643,1600,0,11.47063217606659,True
250,normalcar75,2382.146965509015,1600,0,8.733167406274399,True
255,normalcar75,2423.5056017489983,1600,0,8.271727247996616,True
260,normalcar75,2473.729674877543,1600,0,10.044814625708938,True
265,normalcar75,2517.5609305506,1600,0,8.766251134611434,True
270,normalcar75,2566.0483200481794,1600,0,9.697477899515889,True
275,normalcar75,2566.0483200481794,1554.4506389941425,270,9.10987220117151,True
280,normalcar75,2566.0483200481794,1491.620356067233,270,12.566056585381912,True
285,normalcar75,2566.0483200481794,1443.7585214984922,270,9.572366913748155,True
290,normalcar75,2566.0483200481794,1393.0577954280125,270,10.14014521409597,True
295,normalcar75,2566.0483200481794,1348.798733753748,270,8.851812334852909,True
300,normalcar75,2566.0483200481794,1281.914486712248,270,13.376849408300012,True
305,normalcar75,2566.0483200481794,1241.2360164637428,270,8.13569404970102,True
310,normalcar75,2632.4164443065597,1241.2360164637428,0,13.273624851676022,True
315,normalcar75,2632.4164443065597,1176.5329393020013,270,12.940615432348286,True
320,normalcar75,2632.4164443065597,1113.8038739002309,270,12.54581308035409,True
