cycle,name,loc_x,loc_y,heading,speed,drive_ov
0,normalcar46,2400,400,180,0.0,False
5,normalcar46,2348.912644999068,400.0,180,10.217471000186402,True
10,normalcar46,2286.113265244762,400.0,180,12.559875950861258,True
15,normalcar46,2216.3348280271643,400.0,180,13.955687443519533,True
20,normalcar46,2158.201718064434,400.0,180,11.626621992546127,True
25,normalcar46,2116.045435757527,400.0,180,8.431256461381386,True
30,normalcar46,2050.782272189021,400.0,180,13.052632713701104,True
35,normalcar46,2050.782272189021,356.7297803136002,270,8.654043937279958,True
40,normalcar46,2092.135147152821,356.7297803136002,0,8.270574992760013,True
45,normalcar46,2137.0956096526174,356.7297803136002,0,8.99209249995932,True
50,normalcar46,2183.645602202455,356.7297803136002,0,9.309998509967485,True
55,normalcar46,2183.645602202455,296.93281078061153,270,11.959393906597736,True
60,normalcar46,2183.645602202455,250.18650504651367,270,9.349261146819572,True
65,normalcar46,2183.645602202455,203.20507688057427,270,9.396285633187878,True
70,normalcar46,2183.645602202455,200,270,11.444657207748023,True
75,normalcar46,2183.645602202455,200,270,13.324906646426369,True
80,normalcar46,2249.509672982584,200,0,13.17281415602585,True
85,normalcar46,2305.836584496077,200,0,11.26538230269863,True
90,normalcar46,2365.448843431321,200,0,11.922451787048816,True
95,normalcar46,2415.418611429873,200,0,9.993953599710432,True
100,normalcar46,2472.6743620005773,200,0,11.451150114140786,True
105,normalcar46,2516.693922762981,200,0,8.80391215248076,True
110,normalcar46,2577.1801567991856,200,0,12.097246807240918,True
115,normalcar46,2632.691257885054,200,0,11.102220217173675,True
120,normalcar46,2589.8916924422865,200,180,8.559913088553479,True
125,normalcar46,2522.25862890049,200,180,13.526612708359316,True
130,normalcar46,2468.530626813576,200,180,10.745600417382743,True
135,normalcar46,2414.368763513385,200,180,10.83237266003813,True
140,normalcar46,2362.69526736438,200,180,10.334699229801043,True
145,normalcar46,2297.33190400388,200,180,13.072672672100035,True
150,normalcar46,2246.0202533841257,200,180,10.262330123950846,True
155,normalcar46,2184.377108012087,200,180,12.328629074407768,True
160,normalcar46,2184.377108012087,200,270,9.995625219666957,True
165,normalcar46,2184.377108012087,200,270,9.067965433255967,True
170,normalcar46,2227.390545596625,200,0,8.602687516907675,True
175,normalcar46,2285.9571683865056,200,0,11.713324557976078,True
180,normalcar46,2355.300483719635,200,0,13.868663066625848,True
185,normalcar46,2405.3256572493638,200,0,10.005034705945803,True
190,normalcar46,2469.6672450070114,200,0,12.868317551529561,True
195,normalcar46,2533.305700210509,200,0,12.727691040699465,True
200,normalcar46,2581.341550999668,200,0,9.60717015783188,True
205,normalcar46,2626.6590261490633,200,0,9.063495029879054,True
210,normalcar46,2675.889061716456,200,0,9.846007113478601,True
215,normalcar46,2737.7867128254734,200,0,12.379530221803492,True
220,normalcar46,2784.220497239182,200,0,9.28675688274168,True
225,normalcar46,2841.079987468563,200,0,11.371898045876222,True
230,normalcar46,2887.454897283919,200,0,9.274981963071186,True
235,normalcar46,2942.730125013461,200,0,11.055045545908449,True
240,normalcar46,2983.2513184251293,200,0,8.104238682333667,True
245,normalcar46,3000,200,0,13.772326268088296,True
250,normalcar46,3000,200,0,9.413568767299298,True
255,normalcar46,3000,200,0,10.198294231482706,True
260,normalcar46,3000,200,0,11.511967337920698,True
265,normalcar46,3000,200,0,13.426927487075513,True
270,normalcar46,3000,200,0,12.424460907641311,True
275,normalcar46,3000,258.0360174397328,90,11.607203487946556,True
280,normalcar46,3000,326.23319638006126,90,13.63943578806569,True
285,normalcar46,2938.754268107646,326.23319638006126,180,12.249146378470776,True
290,normalcar46,2938.754268107646,260.7703482882058,270,13.09256961837109,True
295,normalcar46,2938.754268107646,211.92726995113892,270,9.768615667413378,True
300,normalcar46,2938.754268107646,200,270,9.646315514252047,True
305,normalcar46,2887.5975396150975,200,180,10.231345698509758,True
310,normalcar46,2941.7288776244836,200,0,10.826267601877259,True
315,normalcar46,2998.289268579979,200,0,11.312078191099086,True
320,normalcar46,2932.2671983700084,200,180,13.204414041994113,True
325,normalcar46,2881.797113187146,200,180,10.094017036572474,True
330,normalcar46,2828.08389214926,200,180,10.742644207577179,True
335,normalcar46,2762.4505521614683,200,180,13.126667997558313,True
340,normalcar46,2699.0228006730526,200,180,12.685550297683113,True
345,normalcar46,2641.2313296762263,200,180,11.558294199365266,True
350,normalcar46,2575.9907680545857,200,180,13.048112324328098,True
355,normalcar46,2511.9704278969116,200,180,12.804068031534834,True
360,normalcar46,2459.3561867987514,200,180,10.52284821963202,True
365,normalcar46,2410.0939956163775,200,180,9.852438236474757,True
370,normalcar46,2342.1187822566058,200,180,13.595042671954328,True
375,normalcar46,2276.4543041856796,200,180,13.132895614185191,True
380,normalcar46,2212.255502353787,200,180,12.839760366378464,True
385,normalcar46,2159.521258389783,200,180,10.546848792800873,True
390,normalcar46,2110.7137463659783,200,180,9.761502404760865,True
395,normalcar46,2169.935843150145,200,0,11.844419356833338,True
400,normalcar46,2169.935843150145,200,270,10.318165840505024,True
405,normalcar46,2169.935843150145,200,270,10.554552075828362,True
410,normalcar46,2169.935843150145,200,270,11.814861016804347,True
415,normalcar46,2115.744197817208,200,180,10.838329066587447,True
420,normalcar46,2059.9026460347386,200,180,11.168310356493883,True
425,normalcar46,2017.9930622466989,200,180,8.381916757607952,True
430,normalcar46,1951.2630004000116,200,180,13.346012369337455,True
435,normalcar46,1884.8749838871875,200,180,13.277603302564843,True
440,normalcar46,1831.3590171783703,200,180,10.703193341763415,True
445,normalcar46,1891.0840927472666,200,0,11.94501511377926,True
450,normalcar46,1935.8011538123747,200,0,8.943412213021597,True
455,normalcar46,1991.9402309853544,200,0,11.227815434595943,True
460,normalcar46,2032.1850054828537,200,0,8.04895489949984,True
465,normalcar46,2078.7475739701595,200,0,9.312513697461123,True
470,normalcar46,2142.559396025631,200,0,12.762364411094286,True
475,normalcar46,2187.7004064731696,200,0,9.028202089507714,True
480,normalcar46,2243.7727672453148,200,0,11.21447215442906,True
485,normalcar46,2285.859615556324,200,0,8.417369662201878,True
490,normalcar46,2336.600211381517,200,0,10.14811916503863,True
495,normalcar46,2382.8282452773337,200,0,9.245606779163353,True
500,normalcar46,2434.389348895261,200,0,10.312220723585433,True
505,normalcar46,2434.389348895261,243.5563558530111,90,8.711271170602219,True
510,normalcar46,2434.389348895261,286.91090119612517,90,8.67090906862281,True
515,normalcar46,2434.389348895261,340.9942445835796,90,10.816668677490881,True
520,normalcar46,2434.389348895261,289.5050574437395,270,10.29783742796802,True
525,normalcar46,2434.389348895261,232.9870183390637,270,11.303607820935152,True
530,normalcar46,2434.389348895261,200,270,10.691776304007853,True
535,normalcar46,2434.389348895261,200,270,10.840941148678523,True
540,normalcar46,2365.051819138733,200,180,13.867505951305512,True
545,normalcar46,2302.8370279632654,200,180,12.44295823509356,True
550,normalcar46,2302.8370279632654,200,270,12.03014395008443,True
555,normalcar46,2247.1411724159493,200,180,11.139171109463202,True
560,normalcar46,2295.8592280841244,200,0,9.74361113363505,True
565,normalcar46,2365.430891412848,200,0,13.914332665744684,True
570,normalcar46,2412.836556312392,200,0,9.48113297990887,True
575,normalcar46,2469.851041295427,200,0,11.402896996607017,True
580,normalcar46,2527.261518327241,200,0,11.482095406362797,True
585,normalcar46,2577.9245240999007,200,0,10.132601154531926,True
590,normalcar46,2640.678318174013,200,0,12.550758814822473,True
595,normalcar46,2694.2591113927324,200,0,10.71615864374391,True
600,normalcar46,2743.967772127895,200,0,9.94173214703247,True
605,normalcar46,2788.237662198585,200,0,8.853978014137972,True
610,normalcar46,2833.0622478759083,200,0,8.96491713546467,True
615,normalcar46,2889.3594223862524,200,0,11.259434902068786,True
620,normalcar46,2945.0683077463136,200,0,11.14177707201224,True
625,normalcar46,3000,200,0,12.449458976643752,True
630,normalcar46,3000,200,0,11.277329846056718,True
635,normalcar46,3000,200,0,10.584614949989799,True
640,normalcar46,3000,200,0,9.875085116364556,True
645,normalcar46,3000,200,0,9.976455755844249,True
650,normalcar46,3000,200,0,11.807053198757167,True
655,normalcar46,3000,200,0,9.628337215772875,True
660,normalcar46,3000,200,0,11.567528251672426,True
665,normalcar46,2949.1387122386645,200,180,10.172257552267123,True
670,normalcar46,2905.6557057272476,200,180,8.696601302283431,True
675,normalcar46,2842.070416694836,200,180,12.717057806482343,True
680,normalcar46,2842.070416694836,262.7614153686089,90,12.552283073721776,True
685,normalcar46,2842.070416694836,305.82086351243214,90,8.611889628764654,True
690,normalcar46,2778.3093412968033,305.82086351243214,180,12.752215079606463,True
695,normalcar46,2731.6861387513813,305.82086351243214,180,9.324640509084382,True
700,normalcar46,2671.7983799748536,305.82086351243214,180,11.977551755305523,True
705,normalcar46,2608.9000446531672,305.82086351243214,180,12.579667064337233,True
710,normalcar46,2541.4666717098844,305.82086351243214,180,13.48667458865653,True
715,normalcar46,2482.7314493015037,305.82086351243214,180,11.747044481676138,True
720,normalcar46,2430.1064710349106,305.82086351243214,180,10.524995653318609,True
