cycle,name,loc_x,loc_y,heading,speed,drive_ov
0,normalcar44,1200,1400,0,0.0,False
5,normalcar44,1200.0,1344.162706261693,270,11.167458747661367,True
10,normalcar44,1200.0,1292.7836503430588,270,10.275811183726848,True
15,normalcar44,1200.0,1244.7436410416813,270,9.608001860275492,True
20,normalcar44,1200.0,1198.335475712835,270,9.281633065769256,True
25,normalcar44,1200.0,1132.0904900385508,270,13.248997134856852,True
30,normalcar44,1260.0437655301707,1132.0904900385508,0,12.008753106034124,True
35,normalcar44,1317.2658152037884,1132.0904900385508,0,11.444409934723526,True
40,normalcar44,1317.2658152037884,1191.268703067885,90,11.835642605866866,True
45,normalcar44,1317.2658152037884,1144.9155567283783,270,9.270629267901336,True
50,normalcar44,1317.2658152037884,1078.7841497248496,270,13.226281400705718,True
55,normalcar44,1317.2658152037884,1031.6062377211529,270,9.43558240073935,True
60,normalcar44,1317.2658152037884,975.4306264924664,270,11.235122245737289,True
65,normalcar44,1358.968830819747,975.4306264924664,0,8.340603123191695,True
70,normalcar44,1407.1525062594023,975.4306264924664,0,9.63673508793107,True
75,normalcar44,1461.7509045445786,975.4306264924664,0,10.919679657035251,True
80,normalcar44,1518.1487475884485,975.4306264924664,0,11.279568608773978,True
85,normalcar44,1581.695410311135,975.4306264924664,0,12.709332544537308,True
90,normalcar44,1641.551541991355,975.4306264924664,0,11.971226336044005,True
95,normalcar44,1710.8607133920418,975.4306264924664,0,13.861834280137378,True
100,normalcar44,1767.643285622269,975.4306264924664,0,11.356514446045455,True
105,normalcar44,1809.3978387535642,975.4306264924664,0,8.350910626259017,True
110,normalcar44,1852.6769869943319,975.4306264924664,0,8.655829648153508,True
115,normalcar44,1900.5694977082655,975.4306264924664,0,9.578502142786718,True
120,normalcar44,1962.6260168613574,975.4306264924664,0,12.411303830618351,True
125,normalcar44,2031.5348846098464,975.4306264924664,0,13.78177354969779,True
130,normalcar44,2097.088211109216,975.4306264924664,0,13.110665299873915,True
135,normalcar44,2097.088211109216,1019.2670128338553,90,8.767277268277784,True
140,normalcar44,2097.088211109216,1079.9733884895595,90,12.141275131140826,True
145,normalcar44,2097.088211109216,1120.452861289779,90,8.095894560043906,True
150,normalcar44,2097.088211109216,1178.6206093329674,90,11.633549608637676,True
155,normalcar44,2097.088211109216,1244.5685604826738,90,13.18959022994126,True
160,normalcar44,2097.088211109216,1295.7517989491234,90,10.236647693289914,True
165,normalcar44,2097.088211109216,1349.958081367095,90,10.841256483594295,True
170,normalcar44,2097.088211109216,1393.0196097307498,90,8.612305672730944,True
175,normalcar44,2097.088211109216,1445.236651725408,90,10.44340839893162,True
180,normalcar44,2097.088211109216,1498.0710134991525,90,10.566872354748929,True
185,normalcar44,2097.088211109216,1442.1882310405915,270,11.176556491712178,True
190,normalcar44,2097.088211109216,1380.6289935906414,270,12.311847489990026,True
195,normalcar44,2097.088211109216,1321.1625437061498,270,11.893289976898311,True
200,normalcar44,2097.088211109216,1277.7224636113715,270,8.688016018955645,True
205,normalcar44,2097.088211109216,1222.4690126397784,270,11.05069019431863,True
210,normalcar44,2097.088211109216,1162.8086417583188,270,11.932074176291898,True
215,normalcar44,2097.088211109216,1112.9996982265081,270,9.961788706362125,True
220,normalcar44,2149.114275128267,1112.9996982265081,0,10.405212803810183,True
225,normalcar44,2217.132380157764,1112.9996982265081,0,13.603621005899488,True
230,normalcar44,2286.696769939858,1112.9996982265081,0,13.91287795641874,True
235,normalcar44,2355.0825909147457,1112.9996982265081,0,13.677164194977594,True
240,normalcar44,2407.918756494302,1112.9996982265081,0,10.567233115911286,True
245,normalcar44,2468.0183526180535,1112.9996982265081,0,12.019919224750296,True
250,normalcar44,2468.0183526180535,1072.6352969192094,270,8.072880261459751,True
255,normalcar44,2468.0183526180535,1027.8295097380278,270,8.961157436236324,True
260,normalcar44,2468.0183526180535,961.2330217168513,270,13.319297604235295,True
265,normalcar44,2468.0183526180535,901.3046915261934,270,11.985666038131589,True
270,normalcar44,2468.0183526180535,843.5077970154563,270,11.55937890214744,True
275,normalcar44,2468.0183526180535,795.5983227543131,270,9.58189485222864,True
280,normalcar44,2468.0183526180535,742.5869101199231,270,10.60228252687801,True
285,normalcar44,2526.4178877787635,742.5869101199231,0,11.679907032141955,True
290,normalcar44,2581.6234364555025,742.5869101199231,0,11.04110973534784,True
295,normalcar44,2645.1186264955577,742.5869101199231,0,12.699038008010987,True
300,normalcar44,2708.0049674192537,742.5869101199231,0,12.577268184739228,True
305,normalcar44,2775.9766824333074,742.5869101199231,0,13.59434300281071,True
310,normalcar44,2842.971160806487,742.5869101199231,0,13.398895674635929,True
315,normalcar44,2892.7166623660682,742.5869101199231,0,9.94910031191619,True
320,normalcar44,2937.3033243964387,742.5869101199231,0,8.917332406074115,True
325,normalcar44,3000,742.5869101199231,0,13.725238107480077,True
330,normalcar44,3000,742.5869101199231,0,11.94565383337618,True
335,normalcar44,3000,742.5869101199231,0,9.142853794428024,True
340,normalcar44,2948.342878692777,742.5869101199231,180,10.331424261444596,True
345,normalcar44,2899.185253823122,742.5869101199231,180,9.831524973931016,True
350,normalcar44,2844.762027544122,742.5869101199231,180,10.884645255799999,True
355,normalcar44,2788.715617610894,742.5869101199231,180,11.209281986645586,True
360,normalcar44,2728.6369857670147,742.5869101199231,180,12.015726368775798,True
365,normalcar44,2687.6910262182273,742.5869101199231,180,8.189191909757437,True
370,normalcar44,2687.6910262182273,694.4167062416452,270,9.634040775655585,True
375,normalcar44,2687.6910262182273,648.058448413758,270,9.27165156557745,True
380,normalcar44,2687.6910262182273,595.4132668712616,270,10.529036308499272,True
385,normalcar44,2687.6910262182273,541.172374739736,270,10.848178426305122,True
390,normalcar44,2687.6910262182273,478.1558382992622,270,12.603307288094767,True
395,normalcar44,2687.6910262182273,408.44757507414687,270,13.94165264502307,True
400,normalcar44,2687.6910262182273,344.6938414961127,270,12.750746715606827,True
405,normalcar44,2687.6910262182273,281.554633216085,270,12.627841656005543,True
410,normalcar44,2687.6910262182273,225.42665244629802,270,11.225596153957397,True
415,normalcar44,2735.8824885866466,225.42665244629802,0,9.638292473683848,True
420,normalcar44,2797.198508167151,225.42665244629802,0,12.263203916100924,True
425,normalcar44,2866.5625274178883,225.42665244629802,0,13.872803850147449,True
430,normalcar44,2924.146290769781,225.42665244629802,0,11.516752670378509,True
435,normalcar44,2972.4563629736085,225.42665244629802,0,9.66201444076549,True
440,normalcar44,2972.4563629736085,200,270,9.548064420392286,True
445,normalcar44,2972.4563629736085,200,270,10.582244572255874,True
450,normalcar44,2972.4563629736085,200,270,9.471630317630758,True
455,normalcar44,3000,200,0,9.732444752801385,True
460,normalcar44,3000,200,0,13.068899460194633,True
465,normalcar44,3000,200,0,12.782434494666488,True
470,normalcar44,3000,200,0,10.137715337400277,True
475,normalcar44,3000,200,0,12.63581145942309,True
480,normalcar44,3000,200,0,10.246471905481224,True
485,normalcar44,3000,200,0,9.464558637395882,True
490,normalcar44,3000,200,0,12.261729762583398,True
495,normalcar44,3000,200,0,8.515222764323202,True
500,normalcar44,3000,200,0,11.552101189613246,True
505,normalcar44,2945.6441860395757,200,180,10.87116279208486,True
510,normalcar44,2885.5871510012403,200,180,12.011407007667135,True
515,normalcar44,2820.5142894855767,200,180,13.014572303132733,True
520,normalcar44,2761.3500454893256,200,180,11.8328487992502,True
525,normalcar44,2693.5504990769805,200,180,13.559909282469045,True
530,normalcar44,2643.5909493383588,200,180,9.991909947724299,True
535,normalcar44,2643.5909493383588,200,270,13.752232638047087,True
540,normalcar44,2643.5909493383588,200,270,8.341549467358838,True
545,normalcar44,2643.5909493383588,200,270,13.654995546019592,True
550,normalcar44,2643.5909493383588,200,270,9.2519323916718,True
555,normalcar44,2643.5909493383588,200,270,12.88607777445117,True
560,normalcar44,2643.5909493383588,200,270,12.838925474208784,True
565,normalcar44,2643.5909493383588,200,270,12.637992043079027,True
570,normalcar44,2643.5909493383588,200,270,10.699382830529826,True
575,normalcar44,2710.260805201257,200,0,13.333971172579664,True
580,normalcar44,2752.3942878724424,200,0,8.426696534237069,True
585,normalcar44,2818.5973769858765,200,0,13.24061782268679,True
590,normalcar44,2866.7974826927,200,0,9.640021141364764,True
595,normalcar44,2911.192850576803,200,0,8.879073576820511,True
600,normalcar44,2957.0131199955804,200,0,9.16405388375556,True
605,normalcar44,3000,200,0,13.984108274963386,True
610,normalcar44,3000,200,0,10.312340741009088,True
615,normalcar44,2939.9329187989947,200,180,12.013416240201074,True
620,normalcar44,2873.6840646528267,200,180,13.249770829233597,True
625,normalcar44,2826.2752175034198,200,180,9.481769429881368,True
630,normalcar44,2772.913184028021,200,180,10.672406695079696,True
635,normalcar44,2720.5532405942736,200,180,10.471988686749487,True
640,normalcar44,2676.453628714907,200,180,8.819922375873265,True
645,normalcar44,2676.453628714907,200,270,12.982690414943047,True
650,normalcar44,2676.453628714907,200,270,13.728266260163835,True
655,normalcar44,2676.453628714907,200,270,13.148782534578753,True
660,normalcar44,2676.453628714907,200,270,12.593641738528632,True
665,normalcar44,2676.453628714907,200,270,9.130149046734944,True
670,normalcar44,2676.453628714907,200,270,13.314550561237837,True
675,normalcar44,2676.453628714907,200,270,11.764102388764911,True
680,normalcar44,2730.421857843723,200,0,10.793645825763155,True
685,normalcar44,2730.421857843723,263.10613669529823,90,12.62122733905965,True
690,normalcar44,2730.421857843723,310.7961608191281,90,9.53800482476597,True
695,normalcar44,2670.2096383427147,310.7961608191281,180,12.042443900201636,True
700,normalcar44,2602.702027522006,310.7961608191281,180,13.50152216414168,True
705,normalcar44,2559.791101251057,310.7961608191281,180,8.582185254189797,True
710,normalcar44,2559.791101251057,379.5163666277367,90,13.744041161721732,True
715,normalcar44,2626.208126815614,379.5163666277367,0,13.283405112911343,True
720,normalcar44,2670.0239440663963,379.5163666277367,0,8.76316345015645,True
725,normalcar44,2713.050355061181,379.5163666277367,0,8.605282198956939,True
730,normalcar44,2765.6005793023683,379.5163666277367,0,10.510044848237442,True
735,normalcar44,2810.2176423370047,379.5163666277367,0,8.923412606927256,True
740,normalcar44,2763.560484406924,379.5163666277367,180,9.331431586016121,True
745,normalcar44,2705.617108513769,379.5163666277367,180,11.588675178630973,True
750,normalcar44,2652.3954446747007,379.5163666277367,180,10.644332767813609,True
755,normalcar44,2599.5387481134358,379.5163666277367,180,10.571339312253002,True
760,normalcar44,2531.244801098996,379.5163666277367,180,13.658789402887953,True
765,normalcar44,2531.244801098996,326.65901841139095,270,10.57146964326915,True
770,normalcar44,2531.244801098996,279.59355789816254,270,9.413092102645683,True
775,normalcar44,2531.244801098996,223.92750005086967,270,11.133211569458574,True
780,normalcar44,2531.244801098996,200,270,9.636143266421406,True
785,normalcar44,2531.244801098996,200,270,10.737897252465984,True
790,normalcar44,2531.244801098996,200,270,12.58560804868284,True
795,normalcar44,2531.244801098996,260.4950335499548,90,12.099006709990968,True
800,normalcar44,2531.244801098996,306.9271568288249,90,9.286424655774004,True
805,normalcar44,2531.244801098996,365.9349316773314,90,11.80155496970131,True
810,normalcar44,2531.244801098996,416.6258375105922,90,10.13818116665216,True
815,normalcar44,2531.244801098996,476.6807226762695,90,12.01097703313547,True
820,normalcar44,2531.244801098996,546.6342795248186,90,13.99071136970981,True
825,normalcar44,2531.244801098996,596.1350531601001,90,9.900154727056307,True
830,normalcar44,2531.244801098996,636.4990670273498,90,8.072802773449942,True
835,normalcar44,2531.244801098996,694.2563502347128,90,11.551456641472601,True
840,normalcar44,2531.244801098996,734.908464461723,90,8.130422845402038,True
845,normalcar44,2531.244801098996,800.4340878435291,90,13.105124676361214,True
850,normalcar44,2531.244801098996,862.3490851790924,90,12.38299946711266,True
855,normalcar44,2463.2556437399194,862.3490851790924,180,13.597831471815308,True
860,normalcar44,2412.41154261312,862.3490851790924,180,10.16882022535983,True
865,normalcar44,2360.220052213182,862.3490851790924,180,10.438298079987653,True
870,normalcar44,2303.75959425508,862.3490851790924,180,11.2920915916204,True
875,normalcar44,2236.4951002621365,862.3490851790924,180,13.45289879858873,True
880,normalcar44,2190.026558209196,862.3490851790924,180,9.293708410588046,True
885,normalcar44,2241.542313398592,862.3490851790924,0,10.303151037879166,True
890,normalcar44,2294.3511646316624,862.3490851790924,0,10.561770246614111,True
895,normalcar44,2350.3387207244473,862.3490851790924,0,11.19751121855701,True
900,normalcar44,2353.984782960845,862.3490851790924,0,0.7292124472795536,True
905,normalcar44,2371.1631078885916,862.3490851790924,0,3.4356649855492796,True
910,normalcar44,2386.094820099373,862.3490851790924,0,2.98634244215626,True
915,normalcar44,2405.865532097234,862.3490851790924,0,3.954142399572192,True
920,normalcar44,2409.889269026406,862.3490851790924,0,0.8047473858344167,True
925,normalcar44,2429.3026980163495,862.3490851790924,0,3.8826857979886786,True
930,normalcar44,2448.3163985718465,862.3490851790924,0,3.802740111099385,True
935,normalcar44,2462.6428698829986,862.3490851790924,0,2.8652942622304285,True
940,normalcar44,2486.2235046500277,862.3490851790924,0,4.716126953405807,True
945,normalcar44,2486.2235046500277,879.5542425714589,90,3.4410314784732976,True
950,normalcar44,2486.2235046500277,895.6948278928961,90,3.2281170642874457,True
