cycle,name,loc_x,loc_y,heading,speed,drive_ov
0,normalcar20,2500,700,180,0.0,False
5,normalcar20,2557.2266602121185,700.0,0,11.445332042423729,True
10,normalcar20,2605.19528154473,700.0,0,9.593724266522287,True
15,normalcar20,2674.4465754454745,700.0,0,13.850258780148973,True
20,normalcar20,2674.4465754454745,646.4372317901381,270,10.712553641972393,True
25,normalcar20,2674.4465754454745,593.5419818859001,270,10.579049980847588,True
30,normalcar20,2625.7918730018428,593.5419818859001,180,9.730940488726327,True
35,normalcar20,2569.945888962351,593.5419818859001,180,11.169196807898345,True
40,normalcar20,2569.945888962351,663.1150856777153,90,13.914620758363057,True
45,normalcar20,2569.945888962351,707.1131632119274,90,8.799615506842397,True
50,normalcar20,2569.945888962351,750.1916443557731,90,8.615696228769135,True
55,normalcar20,2569.945888962351,795.2984405929581,90,9.021359247436994,True
60,normalcar20,2569.945888962351,733.8495489625225,270,12.289778326087118,True
65,normalcar20,2569.945888962351,680.2338018732993,270,10.723149417844633,True
70,normalcar20,2569.945888962351,625.4050695478288,270,10.965746465094105,True
75,normalcar20,2618.502303420842,625.4050695478288,0,9.711282891698174,True
80,normalcar20,2667.584753903957,625.4050695478288,0,9.816490096622951,True
85,normalcar20,2732.6958909415657,625.4050695478288,0,13.02222740752175,True
90,normalcar20,2732.6958909415657,674.0963778247426,90,9.738261655382765,True
95,normalcar20,2732.6958909415657,743.184154238794,90,13.817555282810279,True
100,normalcar20,2732.6958909415657,808.780896614744,90,13.119348475190012,True
105,normalcar20,2732.6958909415657,854.935305818909,90,9.23088184083299,True
110,normalcar20,2732.6958909415657,922.1277264720878,90,13.438484130635764,True
115,normalcar20,2732.6958909415657,876.5784373691736,270,9.109857820582864,True
120,normalcar20,2732.6958909415657,810.5417439822257,270,13.207338677389558,True
125,normalcar20,2732.6958909415657,754.1459711874897,270,11.279154558947209,True
130,normalcar20,2732.6958909415657,698.9822366427095,270,11.032746908956039,True
135,normalcar20,2732.6958909415657,652.100220893359,270,9.376403149870097,True
140,normalcar20,2732.6958909415657,591.9350963367601,270,12.033024911319789,True
145,normalcar20,2776.9626596793355,591.9350963367601,0,8.853353747553992,True
150,normalcar20,2734.2277967315013,591.9350963367601,180,8.546972589566828,True
155,normalcar20,2783.64942656433,591.9350963367601,0,9.884325966565722,True
160,normalcar20,2828.0831117547905,591.9350963367601,0,8.886737038092043,True
165,normalcar20,2761.5338903881348,591.9350963367601,180,13.309844273331187,True
170,normalcar20,2717.7072597671236,591.9350963367601,180,8.76532612420225,True
175,normalcar20,2664.3695046240905,591.9350963367601,180,10.667551028606574,True
180,normalcar20,2602.400258707726,591.9350963367601,180,12.39384918327291,True
185,normalcar20,2548.555140287079,591.9350963367601,180,10.76902368412938,True
190,normalcar20,2508.3374542874844,591.9350963367601,180,8.043537199918948,True
195,normalcar20,2447.852150845748,591.9350963367601,180,12.097060688347323,True
200,normalcar20,2507.5297924865863,591.9350963367601,0,11.935528328167685,True
205,normalcar20,2574.4475395679797,591.9350963367601,0,13.383549416278711,True
210,normalcar20,2637.261721735446,591.9350963367601,0,12.562836433493228,True
