cycle,name,loc_x,loc_y,heading,speed,drive_ov
0,normalcar32,500,1200,270,0.0,False
5,normalcar32,500.0,1152.1291537100776,270,9.574169257984462,True
10,normalcar32,500.0,1098.229125964848,270,10.78000554904591,True
15,normalcar32,543.1570910407643,1098.229125964848,0,8.631418208152859,True
20,normalcar32,583.694090057176,1098.229125964848,0,8.107399803282362,True
25,normalcar32,635.7298782901191,1098.229125964848,0,10.40715764658863,True
30,normalcar32,683.8546615860697,1098.229125964848,0,9.624956659190122,True
35,normalcar32,683.8546615860697,1158.210833574357,90,11.996341521901794,True
40,normalcar32,683.8546615860697,1213.4483936297663,90,11.047512011081885,True
45,normalcar32,683.8546615860697,1272.6008126825916,90,11.830483810565074,True
50,normalcar32,750.5761209175072,1272.6008126825916,0,13.344291866287493,True
55,normalcar32,795.7460895157723,1272.6008126825916,0,9.033993719653017,True
60,normalcar32,837.6733904242146,1272.6008126825916,0,8.385460181688462,True
65,normalcar32,898.1926810081263,1272.6008126825916,0,12.10385811678235,True
70,normalcar32,898.1926810081263,1340.1392335256764,90,13.50768416861699,True
75,normalcar32,898.1926810081263,1407.4999617076228,90,13.472145636389293,True
80,normalcar32,898.1926810081263,1340.035023158704,270,13.492987709783774,True
85,normalcar32,898.1926810081263,1277.9003170557721,270,12.426941220586356,True
90,normalcar32,898.1926810081263,1212.6556252454245,270,13.048938362069503,True
95,normalcar32,957.6221016022241,1212.6556252454245,0,11.885884118819568,True
100,normalcar32,893.2976051833999,1212.6556252454245,180,12.864899283764847,True
105,normalcar32,836.9949564326944,1212.6556252454245,180,11.260529750141107,True
110,normalcar32,781.8072537713552,1212.6556252454245,180,11.037540532267828,True
115,normalcar32,781.8072537713552,1255.2898255550742,90,8.526840061929944,True
120,normalcar32,781.8072537713552,1309.3183556380689,90,10.805706016598933,True
125,normalcar32,781.8072537713552,1367.3406874053692,90,11.604466353460056,True
130,normalcar32,781.8072537713552,1419.028449570351,90,10.337552432996397,True
135,normalcar32,781.8072537713552,1470.214727638395,90,10.237255613608777,True
140,normalcar32,832.3154708778349,1470.214727638395,0,10.101643421295911,True
145,normalcar32,882.1280476907699,1470.214727638395,0,9.96251536258702,True
150,normalcar32,937.8183524120429,1470.214727638395,0,11.138060944254597,True
155,normalcar32,1001.6246563543705,1470.214727638395,0,12.761260788465501,True
160,normalcar32,1068.5521413042202,1470.214727638395,0,13.385496989969926,True
165,normalcar32,1127.2585593330762,1470.214727638395,0,11.74128360577121,True
170,normalcar32,1186.8536685199854,1470.214727638395,0,11.919021837381845,True
175,normalcar32,1245.836908253788,1470.214727638395,0,11.796647946760519,True
180,normalcar32,1307.267537842997,1470.214727638395,0,12.286125917841805,True
185,normalcar32,1375.709062274375,1470.214727638395,0,13.688304886275596,True
190,normalcar32,1375.709062274375,1521.3186952302246,90,10.2207935183659,True
195,normalcar32,1375.709062274375,1578.7402490527804,90,11.484310764511164,True
200,normalcar32,1375.709062274375,1600,90,9.385813297936222,True
205,normalcar32,1375.709062274375,1600,90,10.91751886183742,True
210,normalcar32,1375.709062274375,1600,90,10.24130687927912,True
215,normalcar32,1375.709062274375,1600,90,12.126999092542317,True
220,normalcar32,1375.709062274375,1600,90,8.089216758474212,True
225,normalcar32,1427.9655789993042,1600,0,10.451303344985867,True
230,normalcar32,1472.0345113525063,1600,0,8.813786470640434,True
235,normalcar32,1533.2157184021794,1600,0,12.236241409934589,True
240,normalcar32,1584.7805575867758,1600,0,10.312967836919267,True
245,normalcar32,1584.7805575867758,1540.9346225805457,270,11.813075483890874,True
250,normalcar32,1584.7805575867758,1499.0692459119252,270,8.373075333724103,True
255,normalcar32,1584.7805575867758,1455.4944857381731,270,8.714952034750441,True
260,normalcar32,1584.7805575867758,1409.8764976870295,270,9.12359761022871,True
265,normalcar32,1584.7805575867758,1471.3216876762385,90,12.289037997841795,True
270,normalcar32,1533.1612987695053,1471.3216876762385,180,10.323851763454083,True
275,normalcar32,1481.6457585358498,1471.3216876762385,180,10.303108046731102,True
280,normalcar32,1422.632639535441,1471.3216876762385,180,11.80262380008175,True
285,normalcar32,1379.4612699648649,1471.3216876762385,180,8.634273914115221,True
290,normalcar32,1332.8408720415423,1471.3216876762385,180,9.324079584664519,True
295,normalcar32,1267.214992777275,1471.3216876762385,180,13.12517585285346,True
300,normalcar32,1202.535467054989,1471.3216876762385,180,12.935905144457173,True
305,normalcar32,1160.7297677962274,1471.3216876762385,180,8.361139851752332,True
310,normalcar32,1160.7297677962274,1528.8041763473211,90,11.496497734216511,True
315,normalcar32,1112.7730823571987,1528.8041763473211,180,9.591337087805739,True
320,normalcar32,1061.6194130753404,1528.8041763473211,180,10.230733856371668,True
325,normalcar32,1003.6878523340326,1528.8041763473211,180,11.586312148261538,True
330,normalcar32,933.7228512905181,1528.8041763473211,180,13.993000208702917,True
335,normalcar32,992.5806449770963,1528.8041763473211,0,11.771558737315644,True
340,normalcar32,992.5806449770963,1589.1551420413043,90,12.070193138796624,True
345,normalcar32,992.5806449770963,1600,90,10.115819624020691,True
350,normalcar32,992.5806449770963,1600,90,9.42053334813426,True
355,normalcar32,992.5806449770963,1600,90,13.002745251895302,True
360,normalcar32,992.5806449770963,1600,90,11.188275796728687,True
365,normalcar32,992.5806449770963,1600,90,10.482906024429665,True
370,normalcar32,992.5806449770963,1558.8729834391302,270,8.225403312173958,True
375,normalcar32,992.5806449770963,1514.541628010855,270,8.86627108565504,True
380,normalcar32,992.5806449770963,1462.189833677927,270,10.470358866585602,True
385,normalcar32,992.5806449770963,1408.0211847285095,270,10.833729789883478,True
390,normalcar32,992.5806449770963,1366.9467841645446,270,8.214880112792962,True
395,normalcar32,940.0074634583683,1366.9467841645446,180,10.514636303745599,True
400,normalcar32,940.0074634583683,1421.7849513716108,90,10.967633441413218,True
405,normalcar32,940.0074634583683,1484.0179091904522,90,12.446591563768283,True
410,normalcar32,940.0074634583683,1534.4946694043724,90,10.09535204278404,True
415,normalcar32,940.0074634583683,1594.6678499007044,90,12.0346360992664,True
420,normalcar32,940.0074634583683,1600,90,12.273266584842128,True
425,normalcar32,940.0074634583683,1600,90,12.77281515017711,True
430,normalcar32,940.0074634583683,1600,90,10.898845586754906,True
435,normalcar32,940.0074634583683,1600,90,9.374521982408003,True
440,normalcar32,940.0074634583683,1600,90,12.153563279058567,True
445,normalcar32,940.0074634583683,1600,90,9.841429705105208,True
450,normalcar32,940.0074634583683,1600,90,11.563681460692877,True
455,normalcar32,940.0074634583683,1600,90,13.889998402914864,True
460,normalcar32,983.0271540464107,1600,0,8.603938117608473,True
465,normalcar32,1043.3784069522674,1600,0,12.070250581171337,True
470,normalcar32,1102.9351048693518,1600,0,11.911339583416865,True
475,normalcar32,1157.912414340591,1600,0,10.995461894247859,True
480,normalcar32,1209.8699634064592,1600,0,10.391509813173617,True
485,normalcar32,1264.1819389365396,1600,0,10.862395106016102,True
490,normalcar32,1309.959306172453,1600,0,9.155473447182661,True
495,normalcar32,1371.4657213749956,1600,0,12.301283040508533,True
500,normalcar32,1371.4657213749956,1541.0831863576766,270,11.783362728464686,True
505,normalcar32,1371.4657213749956,1478.0790057697996,270,12.600836117575426,True
510,normalcar32,1371.4657213749956,1427.7159710218104,270,10.072606949597807,True
515,normalcar32,1371.4657213749956,1369.5024550673727,270,11.64270319088756,True
520,normalcar32,1371.4657213749956,1311.9773147996482,270,11.505028053544914,True
525,normalcar32,1371.4657213749956,1257.1819067432077,270,10.959081611288108,True
530,normalcar32,1371.4657213749956,1197.5698657284204,270,11.922408202957467,True
535,normalcar32,1371.4657213749956,1149.3630044082738,270,9.641372264029304,True
540,normalcar32,1371.4657213749956,1093.4455414761192,270,11.183492586430928,True
545,normalcar32,1371.4657213749956,1040.1583289229013,270,10.657442510643556,True
550,normalcar32,1371.4657213749956,978.7288107098582,270,12.285903642608632,True
555,normalcar32,1429.4484238528964,978.7288107098582,0,11.596540495580179,True
560,normalcar32,1490.538121913706,978.7288107098582,0,12.217939612161889,True
565,normalcar32,1546.2780900680082,978.7288107098582,0,11.147993630860444,True
570,normalcar32,1588.0432473931048,978.7288107098582,0,8.353031465019331,True
575,normalcar32,1638.9028664837228,978.7288107098582,0,10.171923818123595,True
580,normalcar32,1696.5845005378014,978.7288107098582,0,11.536326810815735,True
585,normalcar32,1696.5845005378014,931.4243238356104,270,9.460897374849562,True
590,normalcar32,1696.5845005378014,880.4588783141031,270,10.193089104301457,True
595,normalcar32,1696.5845005378014,833.0406868881689,270,9.483638285186835,True
600,normalcar32,1650.0067840956244,833.0406868881689,180,9.315543288435396,True
605,normalcar32,1596.2748027159794,833.0406868881689,180,10.746396275929005,True
610,normalcar32,1536.579000040614,833.0406868881689,180,11.9391605350731,True
615,normalcar32,1488.334736577697,833.0406868881689,180,9.648852692583384,True
620,normalcar32,1425.1080043976722,833.0406868881689,180,12.645346436004969,True
625,normalcar32,1375.4659382475008,833.0406868881689,180,9.92841323003426,True
630,normalcar32,1315.1367225579097,833.0406868881689,180,12.065843137918243,True
635,normalcar32,1264.454964616387,833.0406868881689,180,10.136351588304521,True
640,normalcar32,1211.4659073888542,833.0406868881689,180,10.597811445506547,True
645,normalcar32,1159.8356700122163,833.0406868881689,180,10.326047475327616,True
650,normalcar32,1092.9726842607656,833.0406868881689,180,13.372597150290137,True
655,normalcar32,1047.6955092438711,833.0406868881689,180,9.055435003378882,True
660,normalcar32,991.0994118026678,833.0406868881689,180,11.31921948824067,True
665,normalcar32,922.334197662918,833.0406868881689,180,13.753042827949965,True
670,normalcar32,870.8948035245298,833.0406868881689,180,10.287878827677638,True
675,normalcar32,803.6044743984821,833.0406868881689,180,13.458065825209532,True
680,normalcar32,845.5724234246808,833.0406868881689,0,8.393589805239724,True
685,normalcar32,912.6286685079388,833.0406868881689,0,13.411249016651585,True
690,normalcar32,955.587966624253,833.0406868881689,0,8.59185962326285,True
695,normalcar32,1001.071550371539,833.0406868881689,0,9.096716749457206,True
700,normalcar32,1067.6948223596144,833.0406868881689,0,13.324654397615053,True
705,normalcar32,1109.0410807295543,833.0406868881689,0,8.269251673988002,True
710,normalcar32,1173.5863058654857,833.0406868881689,0,12.90904502718625,True
715,normalcar32,1215.444213042957,833.0406868881689,0,8.37158143549427,True
720,normalcar32,1268.8755329107755,833.0406868881689,0,10.686263973563682,True
725,normalcar32,1315.1034885350678,833.0406868881689,0,9.245591124858432,True
730,normalcar32,1358.8398932548407,833.0406868881689,0,8.747280943954587,True
735,normalcar32,1416.7363511431568,833.0406868881689,0,11.579291577663184,True
740,normalcar32,1467.412714917702,833.0406868881689,0,10.135272754909064,True
745,normalcar32,1511.4783630756472,833.0406868881689,0,8.813129631589042,True
750,normalcar32,1575.5696273424992,833.0406868881689,0,12.818252853370408,True
755,normalcar32,1637.759959753916,833.0406868881689,0,12.43806648228339,True
760,normalcar32,1637.759959753916,890.3641033039678,90,11.464683283159786,True
765,normalcar32,1637.759959753916,958.9195088952008,90,13.71108111824661,True
770,normalcar32,1576.1524923798736,958.9195088952008,180,12.321493474808491,True
775,normalcar32,1533.0735786405742,958.9195088952008,180,8.6157827478599,True
780,normalcar32,1486.356765452376,958.9195088952008,180,9.343362637639634,True
785,normalcar32,1435.2844948273216,958.9195088952008,180,10.21445412501089,True
790,normalcar32,1388.5512569389919,958.9195088952008,180,9.346647577665934,True
795,normalcar32,1331.8753955477812,958.9195088952008,180,11.335172278242137,True
800,normalcar32,1265.7850370658005,958.9195088952008,180,13.218071696396152,True
805,normalcar32,1218.6747650136153,958.9195088952008,180,9.422054410437045,True
810,normalcar32,1157.1727843951167,958.9195088952008,180,12.300396123699734,True
815,normalcar32,1096.0723267624433,958.9195088952008,180,12.22009152653469,True
820,normalcar32,1026.3539078184003,958.9195088952008,180,13.943683788808563,True
825,normalcar32,973.4168701562173,958.9195088952008,180,10.58740753243659,True
830,normalcar32,904.5442389358836,958.9195088952008,180,13.774526244066749,True
835,normalcar32,838.9362785800263,958.9195088952008,180,13.121592071171467,True
840,normalcar32,771.381962585729,958.9195088952008,180,13.51086319885946,True
845,normalcar32,720.7212369057172,958.9195088952008,180,10.132145136002345,True
850,normalcar32,653.0506976574394,958.9195088952008,180,13.534107849655557,True
855,normalcar32,608.9420233084072,958.9195088952008,180,8.82173486980643,True
860,normalcar32,561.4587052826039,958.9195088952008,180,9.496663605160668,True
865,normalcar32,515.9662633555815,958.9195088952008,180,9.098488385404476,True
870,normalcar32,456.7175739066272,958.9195088952008,180,11.849737889790863,True
875,normalcar32,396.01088096680786,958.9195088952008,180,12.141338587963869,True
880,normalcar32,336.99530898601716,958.9195088952008,180,11.803114396158144,True
885,normalcar32,300,958.9195088952008,180,9.3547453899742,True
890,normalcar32,300,958.9195088952008,180,9.156880994076934,True
895,normalcar32,300,958.9195088952008,180,9.26898711111076,True
900,normalcar32,300,958.9195088952008,180,3.7864206798045883,True
905,normalcar32,300,958.9195088952008,180,0.7176222330017445,True
910,normalcar32,300,958.9195088952008,180,1.9062762724780413,True
915,normalcar32,300,958.9195088952008,180,0.8592515318620314,True
920,normalcar32,300,958.9195088952008,180,2.8586054027251846,True
925,normalcar32,300,958.9195088952008,180,1.2822422253018577,True
930,normalcar32,300,958.9195088952008,180,4.259219387305768,True
935,normalcar32,300,953.4578617470347,270,1.0923294296332164,True
940,normalcar32,300,947.0167430422374,270,1.2882237409594626,True
945,normalcar32,300,928.7915591899088,270,3.64503677046573,True
950,normalcar32,300,924.743963329032,270,0.8095191721753409,True
955,normalcar32,300,923.1727949801434,270,0.31423366977772427,True
960,normalcar32,300,902.056269167197,270,4.223305162589284,True
965,normalcar32,300,885.8937670234263,270,3.232500428754136,True
970,normalcar32,300,865.6297714805327,270,4.052799108578725,True
975,normalcar32,300,859.1739782299638,270,1.2911586501137617,True
980,normalcar32,300,839.0234877883098,270,4.0300980883307975,True
985,normalcar32,300,832.9274870242702,270,1.219200152807911,True
990,normalcar32,300,815.5385152113,270,3.477794362594046,True
995,normalcar32,300,801.5439682040998,270,2.798909401440042,True
1000,normalcar32,300,778.9220264267668,270,4.524388355466587,True
